key,wordnet_id,lemma
n02590702,eng-30-02590702-n,sea bream
n02590702,eng-30-02590702-n,bream
n02596067,eng-30-02596067-n,mulloway
n02596067,eng-30-02596067-n,jewfish
n02596067,eng-30-02596067-n,Sciaena antarctica
n02596381,eng-30-02596381-n,croaker
n02597367,eng-30-02597367-n,whiting
n02599052,eng-30-02599052-n,sea trout
n02599958,eng-30-02599958-n,mullet
n02601344,eng-30-02601344-n,mullet
n02601344,eng-30-02601344-n,grey mullet
n02601344,eng-30-02601344-n,gray mullet
n02602405,eng-30-02602405-n,silversides
n02602405,eng-30-02602405-n,silverside
n02603317,eng-30-02603317-n,barracuda
n02604157,eng-30-02604157-n,sea chub
n02604954,eng-30-02604954-n,spadefish
n02604954,eng-30-02604954-n,angelfish
n02604954,eng-30-02604954-n,Chaetodipterus faber
n02605316,eng-30-02605316-n,butterfly fish
n02605703,eng-30-02605703-n,chaetodon
n02605936,eng-30-02605936-n,angelfish
n02606052,eng-30-02606052-n,rock beauty
n02606052,eng-30-02606052-n,Holocanthus tricolor
n02606384,eng-30-02606384-n,damselfish
n02606384,eng-30-02606384-n,demoiselle
n02607072,eng-30-02607072-n,anemone fish
n02607470,eng-30-02607470-n,sergeant major
n02607470,eng-30-02607470-n,Abudefduf saxatilis
n02611561,eng-30-02611561-n,jawfish
n02619861,eng-30-02619861-n,sleeper
n02619861,eng-30-02619861-n,sleeper goby
n02620167,eng-30-02620167-n,flathead
n02621258,eng-30-02621258-n,surgeonfish
n02624551,eng-30-02624551-n,common mackerel
n02624551,eng-30-02624551-n,shiner
n02624551,eng-30-02624551-n,Scomber scombrus
n02624807,eng-30-02624807-n,Spanish mackerel
n02624807,eng-30-02624807-n,Scomber colias
n02625258,eng-30-02625258-n,wahoo
n02625258,eng-30-02625258-n,Acanthocybium solandri
n02625612,eng-30-02625612-n,Spanish mackerel
n02625851,eng-30-02625851-n,king mackerel
n02625851,eng-30-02625851-n,cavalla
n02625851,eng-30-02625851-n,cero
n02625851,eng-30-02625851-n,Scomberomorus cavalla
n02626265,eng-30-02626265-n,cero
n02626265,eng-30-02626265-n,pintado
n02626265,eng-30-02626265-n,kingfish
n02626265,eng-30-02626265-n,Scomberomorus regalis
n02626762,eng-30-02626762-n,tuna
n02626762,eng-30-02626762-n,tunny
n02627292,eng-30-02627292-n,bluefin
n02627292,eng-30-02627292-n,bluefin tuna
n02627292,eng-30-02627292-n,horse mackerel
n02627292,eng-30-02627292-n,Thunnus thynnus
n02627835,eng-30-02627835-n,bonito
n02628600,eng-30-02628600-n,skipjack
n02628600,eng-30-02628600-n,skipjack tuna
n02628600,eng-30-02628600-n,Euthynnus pelamis
n02629230,eng-30-02629230-n,bonito
n02629230,eng-30-02629230-n,oceanic bonito
n02629230,eng-30-02629230-n,Katsuwonus pelamis
n02631330,eng-30-02631330-n,blue marlin
n02631330,eng-30-02631330-n,Makaira nigricans
n02631475,eng-30-02631475-n,black marlin
n02631475,eng-30-02631475-n,Makaira mazara
n02631475,eng-30-02631475-n,Makaira marlina
n02631628,eng-30-02631628-n,striped marlin
n02631628,eng-30-02631628-n,Makaira mitsukurii
n02631775,eng-30-02631775-n,white marlin
n02631775,eng-30-02631775-n,Makaira albida
n02636170,eng-30-02636170-n,tripletail
n02636854,eng-30-02636854-n,mojarra
n02640626,eng-30-02640626-n,Pacific sturgeon
n02640626,eng-30-02640626-n,white sturgeon
n02640626,eng-30-02640626-n,Sacramento sturgeon
n02640626,eng-30-02640626-n,Acipenser transmontanus
n02643112,eng-30-02643112-n,scorpionfish
n02643112,eng-30-02643112-n,scorpion fish
n02643112,eng-30-02643112-n,sea scorpion
n02643566,eng-30-02643566-n,lionfish
n02643836,eng-30-02643836-n,stonefish
n02643836,eng-30-02643836-n,Synanceja verrucosa
n02644113,eng-30-02644113-n,rockfish
n02648625,eng-30-02648625-n,greenling
n02649546,eng-30-02649546-n,flathead
n02652132,eng-30-02652132-n,flying gurnard
n02652132,eng-30-02652132-n,flying robin
n02652132,eng-30-02652132-n,butterflyfish
n02653145,eng-30-02653145-n,triggerfish
n02653786,eng-30-02653786-n,filefish
n02654425,eng-30-02654425-n,boxfish
n02654425,eng-30-02654425-n,trunkfish
n02655523,eng-30-02655523-n,spiny puffer
n02658079,eng-30-02658079-n,righteye flounder
n02658079,eng-30-02658079-n,righteyed flounder
n02661017,eng-30-02661017-n,lefteye flounder
n02661017,eng-30-02661017-n,lefteyed flounder
n02666501,eng-30-02666501-n,abandoned ship
n02666501,eng-30-02666501-n,derelict
n02667093,eng-30-02667093-n,abaya
n02667576,eng-30-02667576-n,abbey
n02669442,eng-30-02669442-n,abutment arch
n02669723,eng-30-02669723-n,academic gown
n02669723,eng-30-02669723-n,academic robe
n02669723,eng-30-02669723-n,judge's robe
n02670186,eng-30-02670186-n,accelerator
n02670186,eng-30-02670186-n,throttle
n02670186,eng-30-02670186-n,throttle valve
n02670683,eng-30-02670683-n,accelerator
n02670683,eng-30-02670683-n,accelerator pedal
n02670683,eng-30-02670683-n,gas pedal
n02670683,eng-30-02670683-n,gas
n02670683,eng-30-02670683-n,throttle
n02670683,eng-30-02670683-n,gun
n02672371,eng-30-02672371-n,accommodation
n02675077,eng-30-02675077-n,acetate disk
n02675077,eng-30-02675077-n,phonograph recording disk
n02676261,eng-30-02676261-n,acoustic device
n02677028,eng-30-02677028-n,acrylic
n02679257,eng-30-02679257-n,adding machine
n02679257,eng-30-02679257-n,totalizer
n02679257,eng-30-02679257-n,totaliser
n02680754,eng-30-02680754-n,adjustable wrench
n02680754,eng-30-02680754-n,adjustable spanner
n02683183,eng-30-02683183-n,Aertex
n02683454,eng-30-02683454-n,Afro-wig
n02683791,eng-30-02683791-n,after-shave
n02683791,eng-30-02683791-n,after-shave lotion
n02684962,eng-30-02684962-n,agora
n02684962,eng-30-02684962-n,public square
n02685365,eng-30-02685365-n,air bag
n02686227,eng-30-02686227-n,air compressor
n02689748,eng-30-02689748-n,air horn
n02693413,eng-30-02693413-n,air-to-air missile
n02694279,eng-30-02694279-n,Aladdin's lamp
n02695627,eng-30-02695627-n,alcazar
n02697022,eng-30-02697022-n,alidade
n02697022,eng-30-02697022-n,alidad
n02697221,eng-30-02697221-n,A-line
n02697576,eng-30-02697576-n,Allen screw
n02697675,eng-30-02697675-n,Allen wrench
n02698473,eng-30-02698473-n,alpaca
n02699494,eng-30-02699494-n,altar
n02699915,eng-30-02699915-n,altazimuth
n02700895,eng-30-02700895-n,Amati
n02701730,eng-30-02701730-n,American organ
n02705201,eng-30-02705201-n,amphitheater
n02705201,eng-30-02705201-n,amphitheatre
n02708093,eng-30-02708093-n,analog clock
n02708224,eng-30-02708224-n,analog computer
n02708224,eng-30-02708224-n,analogue computer
n02708433,eng-30-02708433-n,analog watch
n02709763,eng-30-02709763-n,anchor light
n02709763,eng-30-02709763-n,riding light
n02709763,eng-30-02709763-n,riding lamp
n02710044,eng-30-02710044-n,andiron
n02710044,eng-30-02710044-n,firedog
n02710044,eng-30-02710044-n,dog
n02710044,eng-30-02710044-n,dog-iron
n02710324,eng-30-02710324-n,anechoic chamber
n02713003,eng-30-02713003-n,ankle brace
n02713364,eng-30-02713364-n,anklet
n02715712,eng-30-02715712-n,antiaircraft
n02715712,eng-30-02715712-n,antiaircraft gun
n02715712,eng-30-02715712-n,flak
n02715712,eng-30-02715712-n,flack
n02715712,eng-30-02715712-n,pom-pom
n02715712,eng-30-02715712-n,ack-ack
n02715712,eng-30-02715712-n,ack-ack gun
n02716626,eng-30-02716626-n,antiballistic missile
n02716626,eng-30-02716626-n,ABM
n02720048,eng-30-02720048-n,antifouling paint
n02726017,eng-30-02726017-n,ao dai
n02730265,eng-30-02730265-n,applicator
n02730265,eng-30-02730265-n,applier
n02730568,eng-30-02730568-n,appointment
n02730568,eng-30-02730568-n,fitting
n02731629,eng-30-02731629-n,aqualung
n02731629,eng-30-02731629-n,Aqua-Lung
n02731629,eng-30-02731629-n,scuba
n02731900,eng-30-02731900-n,aquaplane
n02733213,eng-30-02733213-n,arcade
n02733213,eng-30-02733213-n,colonnade
n02734725,eng-30-02734725-n,architecture
n02736798,eng-30-02736798-n,argyle
n02736798,eng-30-02736798-n,argyll
n02738741,eng-30-02738741-n,armet
n02738859,eng-30-02738859-n,arm guard
n02738859,eng-30-02738859-n,arm pad
n02739427,eng-30-02739427-n,armlet
n02739427,eng-30-02739427-n,arm band
n02739889,eng-30-02739889-n,armored car
n02739889,eng-30-02739889-n,armoured car
n02740300,eng-30-02740300-n,armored personnel carrier
n02740300,eng-30-02740300-n,armoured personnel carrier
n02740300,eng-30-02740300-n,APC
n02740533,eng-30-02740533-n,armored vehicle
n02740533,eng-30-02740533-n,armoured vehicle
n02745611,eng-30-02745611-n,artificial horizon
n02745611,eng-30-02745611-n,gyro horizon
n02745611,eng-30-02745611-n,flight indicator
n02747672,eng-30-02747672-n,ash-pan
n02749790,eng-30-02749790-n,assembly
n02749953,eng-30-02749953-n,assembly
n02751067,eng-30-02751067-n,astrodome
n02751295,eng-30-02751295-n,astronomical telescope
n02752496,eng-30-02752496-n,athletic sock
n02752496,eng-30-02752496-n,sweat sock
n02752496,eng-30-02752496-n,varsity sock
n02755823,eng-30-02755823-n,attic
n02756854,eng-30-02756854-n,audio amplifier
n02756977,eng-30-02756977-n,audiocassette
n02757061,eng-30-02757061-n,audio CD
n02757061,eng-30-02757061-n,audio compact disc
n02757714,eng-30-02757714-n,audiotape
n02757810,eng-30-02757810-n,audiotape
n02759257,eng-30-02759257-n,autofocus
n02759963,eng-30-02759963-n,autoloader
n02759963,eng-30-02759963-n,self-loader
n02760429,eng-30-02760429-n,automatic firearm
n02760429,eng-30-02760429-n,automatic gun
n02760429,eng-30-02760429-n,automatic weapon
n02760658,eng-30-02760658-n,automatic pistol
n02760658,eng-30-02760658-n,automatic
n02760855,eng-30-02760855-n,automatic rifle
n02760855,eng-30-02760855-n,automatic
n02760855,eng-30-02760855-n,machine rifle
n02761034,eng-30-02761034-n,automatic transmission
n02761034,eng-30-02761034-n,automatic drive
n02761206,eng-30-02761206-n,automation
n02761557,eng-30-02761557-n,automobile engine
n02761696,eng-30-02761696-n,automobile factory
n02761696,eng-30-02761696-n,auto factory
n02761696,eng-30-02761696-n,car factory
n02761834,eng-30-02761834-n,automobile horn
n02761834,eng-30-02761834-n,car horn
n02761834,eng-30-02761834-n,motor horn
n02761834,eng-30-02761834-n,horn
n02761834,eng-30-02761834-n,hooter
n02762909,eng-30-02762909-n,auxiliary engine
n02762909,eng-30-02762909-n,donkey engine
n02763306,eng-30-02763306-n,auxiliary storage
n02763306,eng-30-02763306-n,external storage
n02763306,eng-30-02763306-n,secondary storage
n02764398,eng-30-02764398-n,ax handle
n02764398,eng-30-02764398-n,axe handle
n02766320,eng-30-02766320-n,baby bed
n02766320,eng-30-02766320-n,baby's bed
n02766792,eng-30-02766792-n,baby grand
n02766792,eng-30-02766792-n,baby grand piano
n02766792,eng-30-02766792-n,parlor grand
n02766792,eng-30-02766792-n,parlor grand piano
n02766792,eng-30-02766792-n,parlour grand
n02766792,eng-30-02766792-n,parlour grand piano
n02767038,eng-30-02767038-n,baby powder
n02767956,eng-30-02767956-n,backbench
n02768114,eng-30-02768114-n,backboard
n02768226,eng-30-02768226-n,backboard
n02768226,eng-30-02768226-n,basketball backboard
n02768655,eng-30-02768655-n,back brace
n02769290,eng-30-02769290-n,backhoe
n02769963,eng-30-02769963-n,backpacking tent
n02769963,eng-30-02769963-n,pack tent
n02770211,eng-30-02770211-n,back porch
n02770585,eng-30-02770585-n,backsaw
n02770585,eng-30-02770585-n,back saw
n02770830,eng-30-02770830-n,backseat
n02771547,eng-30-02771547-n,backstop
n02772435,eng-30-02772435-n,badminton court
n02772554,eng-30-02772554-n,badminton equipment
n02772700,eng-30-02772700-n,badminton racket
n02772700,eng-30-02772700-n,badminton racquet
n02772700,eng-30-02772700-n,battledore
n02774921,eng-30-02774921-n,baggage
n02775039,eng-30-02775039-n,baggage car
n02775039,eng-30-02775039-n,luggage van
n02775178,eng-30-02775178-n,baggage claim
n02775689,eng-30-02775689-n,bailey
n02777402,eng-30-02777402-n,balance wheel
n02777402,eng-30-02777402-n,balance
n02778669,eng-30-02778669-n,ball
n02780704,eng-30-02780704-n,balldress
n02782602,eng-30-02782602-n,balloon sail
n02783459,eng-30-02783459-n,ball valve
n02784124,eng-30-02784124-n,banana boat
n02784998,eng-30-02784998-n,band
n02786058,eng-30-02786058-n,Band Aid
n02790669,eng-30-02790669-n,barbecue
n02790669,eng-30-02790669-n,barbeque
n02791124,eng-30-02791124-n,barber chair
n02792409,eng-30-02792409-n,bareboat
n02794474,eng-30-02794474-n,barouche
n02794664,eng-30-02794664-n,bar printer
n02799071,eng-30-02799071-n,baseball
n02799323,eng-30-02799323-n,baseball cap
n02799323,eng-30-02799323-n,jockey cap
n02799323,eng-30-02799323-n,golf cap
n02799897,eng-30-02799897-n,baseball equipment
n02800213,eng-30-02800213-n,baseball glove
n02800213,eng-30-02800213-n,glove
n02800213,eng-30-02800213-n,baseball mitt
n02800213,eng-30-02800213-n,mitt
n02801525,eng-30-02801525-n,basin
n02801823,eng-30-02801823-n,basinet
n02802544,eng-30-02802544-n,basketball court
n02802721,eng-30-02802721-n,basketball equipment
n02802990,eng-30-02802990-n,basket weave
n02803666,eng-30-02803666-n,bass drum
n02803666,eng-30-02803666-n,gran casa
n02804414,eng-30-02804414-n,bassinet
n02805283,eng-30-02805283-n,baster
n02805983,eng-30-02805983-n,bastion
n02807523,eng-30-02807523-n,bath oil
n02808304,eng-30-02808304-n,bath towel
n02809241,eng-30-02809241-n,batiste
n02809605,eng-30-02809605-n,baton
n02809736,eng-30-02809736-n,baton
n02811059,eng-30-02811059-n,batting cage
n02811059,eng-30-02811059-n,cage
n02811204,eng-30-02811204-n,batting glove
n02811350,eng-30-02811350-n,batting helmet
n02814116,eng-30-02814116-n,BB gun
n02814338,eng-30-02814338-n,beach house
n02814428,eng-30-02814428-n,beach towel
n02814533,eng-30-02814533-n,beach wagon
n02814533,eng-30-02814533-n,station wagon
n02814533,eng-30-02814533-n,wagon
n02814533,eng-30-02814533-n,estate car
n02814533,eng-30-02814533-n,beach waggon
n02814533,eng-30-02814533-n,station waggon
n02814533,eng-30-02814533-n,waggon
n02816494,eng-30-02816494-n,beam balance
n02816768,eng-30-02816768-n,beanie
n02816768,eng-30-02816768-n,beany
n02817799,eng-30-02817799-n,beating-reed instrument
n02817799,eng-30-02817799-n,reed instrument
n02817799,eng-30-02817799-n,reed
n02820675,eng-30-02820675-n,bed jacket
n02821943,eng-30-02821943-n,bedroom furniture
n02822064,eng-30-02822064-n,bedsitting room
n02822064,eng-30-02822064-n,bedsitter
n02822064,eng-30-02822064-n,bedsit
n02822399,eng-30-02822399-n,bedspring
n02822762,eng-30-02822762-n,beefcake
n02823335,eng-30-02823335-n,beer barrel
n02823335,eng-30-02823335-n,beer keg
n02823510,eng-30-02823510-n,beer can
n02823586,eng-30-02823586-n,beer garden
n02823848,eng-30-02823848-n,beer hall
n02824058,eng-30-02824058-n,beer mug
n02824058,eng-30-02824058-n,stein
n02825153,eng-30-02825153-n,bell arch
n02825442,eng-30-02825442-n,bellbottom trousers
n02825442,eng-30-02825442-n,bell-bottoms
n02825442,eng-30-02825442-n,bellbottom pants
n02825657,eng-30-02825657-n,bell cote
n02825657,eng-30-02825657-n,bell cot
n02825961,eng-30-02825961-n,bell gable
n02826812,eng-30-02826812-n,bell tent
n02828427,eng-30-02828427-n,belting
n02833793,eng-30-02833793-n,bevel gear
n02833793,eng-30-02833793-n,pinion and crown wheel
n02833793,eng-30-02833793-n,pinion and ring gear
n02834506,eng-30-02834506-n,bib-and-tucker
n02835412,eng-30-02835412-n,bicycle chain
n02835724,eng-30-02835724-n,bicycle pump
n02836392,eng-30-02836392-n,bier
n02837887,eng-30-02837887-n,bikini pants
n02839592,eng-30-02839592-n,billiard room
n02839592,eng-30-02839592-n,billiard saloon
n02839592,eng-30-02839592-n,billiard parlor
n02839592,eng-30-02839592-n,billiard parlour
n02839592,eng-30-02839592-n,billiard hall
n02840134,eng-30-02840134-n,binder
n02840134,eng-30-02840134-n,ligature
n02841187,eng-30-02841187-n,binnacle
n02841506,eng-30-02841506-n,binocular microscope
n02843029,eng-30-02843029-n,birchbark canoe
n02843029,eng-30-02843029-n,birchbark
n02843029,eng-30-02843029-n,birch bark
n02843465,eng-30-02843465-n,birdcall
n02843553,eng-30-02843553-n,bird feeder
n02843553,eng-30-02843553-n,birdfeeder
n02843553,eng-30-02843553-n,feeder
n02846141,eng-30-02846141-n,black
n02846874,eng-30-02846874-n,blackface
n02847852,eng-30-02847852-n,blackwash
n02851099,eng-30-02851099-n,blind
n02851099,eng-30-02851099-n,screen
n02852043,eng-30-02852043-n,bling
n02852043,eng-30-02852043-n,bling bling
n02853016,eng-30-02853016-n,block
n02853745,eng-30-02853745-n,block and tackle
n02854378,eng-30-02854378-n,blockhouse
n02854630,eng-30-02854630-n,bloodmobile
n02855701,eng-30-02855701-n,blucher
n02855925,eng-30-02855925-n,blue
n02859557,eng-30-02859557-n,boatswain's chair
n02859557,eng-30-02859557-n,bosun's chair
n02861147,eng-30-02861147-n,bocce ball
n02861147,eng-30-02861147-n,bocci ball
n02861147,eng-30-02861147-n,boccie ball
n02861886,eng-30-02861886-n,body
n02862916,eng-30-02862916-n,body lotion
n02863014,eng-30-02863014-n,body stocking
n02863426,eng-30-02863426-n,bodywork
n02864987,eng-30-02864987-n,bolo
n02864987,eng-30-02864987-n,bolo knife
n02865351,eng-30-02865351-n,bolo tie
n02865351,eng-30-02865351-n,bolo
n02865351,eng-30-02865351-n,bola tie
n02865351,eng-30-02865351-n,bola
n02865931,eng-30-02865931-n,bolt
n02865931,eng-30-02865931-n,deadbolt
n02867966,eng-30-02867966-n,bomber jacket
n02868638,eng-30-02868638-n,bomb shelter
n02868638,eng-30-02868638-n,air-raid shelter
n02868638,eng-30-02868638-n,bombproof
n02868975,eng-30-02868975-n,bone-ash cup
n02868975,eng-30-02868975-n,cupel
n02868975,eng-30-02868975-n,refractory pot
n02869563,eng-30-02869563-n,boneshaker
n02869837,eng-30-02869837-n,bonnet
n02869837,eng-30-02869837-n,poke bonnet
n02870676,eng-30-02870676-n,book bag
n02871314,eng-30-02871314-n,bookmobile
n02871824,eng-30-02871824-n,boom
n02871824,eng-30-02871824-n,microphone boom
n02872529,eng-30-02872529-n,booster
n02872529,eng-30-02872529-n,booster amplifier
n02872529,eng-30-02872529-n,booster station
n02872529,eng-30-02872529-n,relay link
n02872529,eng-30-02872529-n,relay station
n02872529,eng-30-02872529-n,relay transmitter
n02874214,eng-30-02874214-n,booth
n02874336,eng-30-02874336-n,boothose
n02875436,eng-30-02875436-n,bore bit
n02875436,eng-30-02875436-n,borer
n02875436,eng-30-02875436-n,rock drill
n02875436,eng-30-02875436-n,stone drill
n02877642,eng-30-02877642-n,bottlebrush
n02877765,eng-30-02877765-n,bottlecap
n02878107,eng-30-02878107-n,bottling plant
n02878534,eng-30-02878534-n,boudoir
n02879517,eng-30-02879517-n,bow
n02879718,eng-30-02879718-n,bow
n02880546,eng-30-02880546-n,bowed stringed instrument
n02880546,eng-30-02880546-n,string
n02880940,eng-30-02880940-n,bowl
n02882190,eng-30-02882190-n,bowling alley
n02882483,eng-30-02882483-n,bowling equipment
n02882894,eng-30-02882894-n,bowling shoe
n02884859,eng-30-02884859-n,box beam
n02884859,eng-30-02884859-n,box girder
n02884994,eng-30-02884994-n,box camera
n02884994,eng-30-02884994-n,box Kodak
n02885233,eng-30-02885233-n,box coat
n02885338,eng-30-02885338-n,boxing equipment
n02885882,eng-30-02885882-n,box office
n02885882,eng-30-02885882-n,ticket office
n02885882,eng-30-02885882-n,ticket booth
n02886434,eng-30-02886434-n,box wrench
n02886434,eng-30-02886434-n,box end wrench
n02887832,eng-30-02887832-n,brace and bit
n02888270,eng-30-02888270-n,bracer
n02888270,eng-30-02888270-n,armguard
n02889646,eng-30-02889646-n,brake
n02890188,eng-30-02890188-n,brake disk
