key	wordnet_id	synonyms
n03475581	eng-30-03475581-n	kam, haarborstel
n03475823	eng-30-03475823-n	haargroeimiddel
n03475961	eng-30-03475961-n	haarnetje
n03476083	eng-30-03476083-n	pruik, toupet, haarstukje
n03476313	eng-30-03476313-n	haarspeld
n03476684	eng-30-03476684-n	
n03476991	eng-30-03476991-n	
n03477902	eng-30-03477902-n	
n03478589	eng-30-03478589-n	
n03478756	eng-30-03478756-n	paleis
n03478907	eng-30-03478907-n	hal, lokaliteit, zaal
n03479121	eng-30-03479121-n	
n03479502	eng-30-03479502-n	kapstok
n03480579	eng-30-03480579-n	
n03480719	eng-30-03480719-n	halster, halstouw
n03481172	eng-30-03481172-n	vuisthamer, vuist, hamer
n03481521	eng-30-03481521-n	hamer
n03482001	eng-30-03482001-n	
n03482252	eng-30-03482252-n	hangmat
n03482405	eng-30-03482405-n	korf, sluitmand, pakmand
n03482523	eng-30-03482523-n	
n03482877	eng-30-03482877-n	handbal
n03483316	eng-30-03483316-n	föhn, haardroger
n03483823	eng-30-03483823-n	zakjapanner, zakrekenmachientje
n03483971	eng-30-03483971-n	
n03484083	eng-30-03484083-n	handwagen, skelter, trapauto
n03484487	eng-30-03484487-n	
n03484809	eng-30-03484809-n	
n03484931	eng-30-03484931-n	vergrootglas, lichtloep
n03485198	eng-30-03485198-n	
n03485407	eng-30-03485407-n	
n03485794	eng-30-03485794-n	zardock, zakdoek
n03487090	eng-30-03487090-n	stuur
n03487444	eng-30-03487444-n	
n03487533	eng-30-03487533-n	
n03487642	eng-30-03487642-n	afdankertje
n03487774	eng-30-03487774-n	
n03487886	eng-30-03487886-n	handpomp
n03488188	eng-30-03488188-n	handzaag
n03488438	eng-30-03488438-n	hoorn, telefoonhoorn
n03488603	eng-30-03488603-n	
n03489162	eng-30-03489162-n	handgereedschap
n03490006	eng-30-03490006-n	
n03490119	eng-30-03490119-n	bogie
n03490324	eng-30-03490324-n	
n03490449	eng-30-03490449-n	
n03490649	eng-30-03490649-n	
n03490884	eng-30-03490884-n	
n03492250	eng-30-03492250-n	
n03492542	eng-30-03492542-n	vaste schijf, hard disk, harddisk
n03492922	eng-30-03492922-n	
n03493219	eng-30-03493219-n	
n03493792	eng-30-03493792-n	hardware, ijzerwaren
n03494278	eng-30-03494278-n	harmonica, mondharmonica, mondharmonika, mondorgel
n03494537	eng-30-03494537-n	harmonium, huisorgel, kamerorgel, orgel
n03494706	eng-30-03494706-n	tuig
n03495039	eng-30-03495039-n	
n03495258	eng-30-03495258-n	harp
n03495570	eng-30-03495570-n	harp
n03496892	eng-30-03496892-n	
n03497352	eng-30-03497352-n	
n03497657	eng-30-03497657-n	hoed
n03498441	eng-30-03498441-n	
n03498536	eng-30-03498536-n	doorgeefluik, luik, luikje
n03498781	eng-30-03498781-n	
n03498962	eng-30-03498962-n	bijl, hakbijl
n03499354	eng-30-03499354-n	hoedenpen, hoedepen
n03499907	eng-30-03499907-n	
n03500090	eng-30-03500090-n	kluis
n03500209	eng-30-03500209-n	tros, treklijn
n03500699	eng-30-03500699-n	
n03500971	eng-30-03500971-n	
n03501152	eng-30-03501152-n	
n03501288	eng-30-03501288-n	kop
n03502200	eng-30-03502200-n	hoofdeinde
n03502331	eng-30-03502331-n	sluier
n03502509	eng-30-03502509-n	hoofdtooi, hoofdversiersel
n03503233	eng-30-03503233-n	bovendrempel
n03503477	eng-30-03503477-n	
n03503718	eng-30-03503718-n	
n03503997	eng-30-03503997-n	koplamp
n03504205	eng-30-03504205-n	
n03504723	eng-30-03504723-n	hoofdbureau, hoofdkantoor, hoofdkwartier, hoofdzetel
n03505133	eng-30-03505133-n	
n03505383	eng-30-03505383-n	voorzeil
n03505504	eng-30-03505504-n	hoofddoek, sjaal
n03506028	eng-30-03506028-n	halster, hoofdijzer, oorijzer
n03506184	eng-30-03506184-n	kop
n03506370	eng-30-03506370-n	sportschool
n03506560	eng-30-03506560-n	gehoorhoorn
n03506727	eng-30-03506727-n	gehoorapparaat, gehoorprothese, hoorapparaat, hoortoestel
n03506880	eng-30-03506880-n	lijkauto, lijkkoets, lijkwagen
n03507241	eng-30-03507241-n	
n03507458	eng-30-03507458-n	haardkleedje, haardkleed
n03507963	eng-30-03507963-n	
n03508101	eng-30-03508101-n	verwarmingstoestel
n03508485	eng-30-03508485-n	
n03508881	eng-30-03508881-n	
n03509608	eng-30-03509608-n	warmtepomp
n03510244	eng-30-03510244-n	koellichaam
n03510384	eng-30-03510384-n	
n03511175	eng-30-03511175-n	haag, heg
n03511333	eng-30-03511333-n	
n03512030	eng-30-03512030-n	bombardon
n03512147	eng-30-03512147-n	hefschroefvliegtuig, helikopter, wentelwiek
n03512911	eng-30-03512911-n	helmstok
n03513137	eng-30-03513137-n	
n03513376	eng-30-03513376-n	
n03514129	eng-30-03514129-n	
n03514451	eng-30-03514451-n	
n03515338	eng-30-03515338-n	heraldiek, wapenkunde, wapenleer
n03516266	eng-30-03516266-n	
n03516367	eng-30-03516367-n	
n03516647	eng-30-03516647-n	
n03516844	eng-30-03516844-n	Hessisch, laarzen, kaplaars, wellington
n03516996	eng-30-03516996-n	
n03517647	eng-30-03517647-n	
n03517760	eng-30-03517760-n	
n03517982	eng-30-03517982-n	
n03518135	eng-30-03518135-n	
n03518305	eng-30-03518305-n	latafel
n03518445	eng-30-03518445-n	hoge stoel
n03519081	eng-30-03519081-n	
n03519387	eng-30-03519387-n	torenflat, woonsilo
n03520493	eng-30-03520493-n	
n03521076	eng-30-03521076-n	hengsel, knier, scharnier, scharnierband
n03521544	eng-30-03521544-n	baggerlaars, lieslaars, waterlaars
n03521675	eng-30-03521675-n	heupfles, zakflacon
n03521899	eng-30-03521899-n	achterzak, kontzak
n03522003	eng-30-03522003-n	renbaan, drafbaan, hippodroom, paardenrenbaan
n03522100	eng-30-03522100-n	schilddak
n03522634	eng-30-03522634-n	
n03522990	eng-30-03522990-n	
n03523134	eng-30-03523134-n	
n03523987	eng-30-03523987-n	
n03524150	eng-30-03524150-n	hockeystick
n03524574	eng-30-03524574-n	hak, houw, schoffel
n03524745	eng-30-03524745-n	
n03524976	eng-30-03524976-n	oxhoofd
n03525074	eng-30-03525074-n	dienstlift, goederenlift, takel
n03525454	eng-30-03525454-n	houder
n03527444	eng-30-03527444-n	holster, revolvertas
n03527565	eng-30-03527565-n	holster
n03528263	eng-30-03528263-n	
n03528523	eng-30-03528523-n	
n03528901	eng-30-03528901-n	thuishonk
n03529175	eng-30-03529175-n	
n03529444	eng-30-03529444-n	
n03529629	eng-30-03529629-n	havezate
n03529860	eng-30-03529860-n	
n03530642	eng-30-03530642-n	
n03530910	eng-30-03530910-n	capuchon, kap, pij, motorkap
n03531281	eng-30-03531281-n	capuchon, kap, mantelkap
n03531546	eng-30-03531546-n	beschermingskap, kap, motorkap
n03531982	eng-30-03531982-n	
n03532342	eng-30-03532342-n	haak, haakje
n03532672	eng-30-03532672-n	haak, haakje
n03532919	eng-30-03532919-n	
n03533654	eng-30-03533654-n	
n03534580	eng-30-03534580-n	crinoline, hoepelrok
n03535024	eng-30-03535024-n	uitzet
n03535284	eng-30-03535284-n	
n03535780	eng-30-03535780-n	
n03536122	eng-30-03536122-n	staartvlak, stabilo
n03536761	eng-30-03536761-n	
n03537241	eng-30-03537241-n	
n03537412	eng-30-03537412-n	
n03538037	eng-30-03538037-n	bok, ros, paard
n03538179	eng-30-03538179-n	
n03538406	eng-30-03538406-n	
n03538634	eng-30-03538634-n	
n03539103	eng-30-03539103-n	
n03539433	eng-30-03539433-n	hoef, hoefijzer
n03539546	eng-30-03539546-n	hoefijzer, hoefijzerboog
n03540090	eng-30-03540090-n	
n03540595	eng-30-03540595-n	ziekenzaal, verpleeginrichting, kliniek, gasthuis, hospitaal, ziekenhuis
n03541091	eng-30-03541091-n	
n03541269	eng-30-03541269-n	
n03541537	eng-30-03541537-n	jeugdherberg, herberg
n03541696	eng-30-03541696-n	cafe, hospies, pension, herberg
n03542333	eng-30-03542333-n	hotel, hotel-restaurant
n03542605	eng-30-03542605-n	
n03542727	eng-30-03542727-n	
n03542860	eng-30-03542860-n	
n03543012	eng-30-03543012-n	hot line, hotline
n03543112	eng-30-03543112-n	
n03543254	eng-30-03543254-n	kookplaat, kookplaatje, lichtje, theelichtje
n03543394	eng-30-03543394-n	
n03543603	eng-30-03543603-n	
n03543735	eng-30-03543735-n	
n03544238	eng-30-03544238-n	uurwijzer
n03544360	eng-30-03544360-n	huis, huisje, woonhuis
n03545150	eng-30-03545150-n	
n03545470	eng-30-03545470-n	ark, woonark, woonboot, woonschip, woonschuit
n03545756	eng-30-03545756-n	kaartenhuis
n03546112	eng-30-03546112-n	
n03546235	eng-30-03546235-n	
n03546340	eng-30-03546340-n	huisvesting, rustplaats, slaapgelegenheid, slaapplaats
n03547054	eng-30-03547054-n	krot, hok, kot, hut, stulp
n03547229	eng-30-03547229-n	luchtkussenvoertuig, hovercraft, luchtboot, luchtvoertuig
n03548086	eng-30-03548086-n	velg, wieldop
n03548195	eng-30-03548195-n	
n03548402	eng-30-03548402-n	
n03548533	eng-30-03548533-n	
n03548626	eng-30-03548626-n	
n03549199	eng-30-03549199-n	
n03549473	eng-30-03549473-n	jachtmes, weidmes, weimes
n03549589	eng-30-03549589-n	
n03549897	eng-30-03549897-n	stormlamp, stormlantaarn
n03550153	eng-30-03550153-n	
n03550289	eng-30-03550289-n	hok, kot
n03551395	eng-30-03551395-n	waterpers
n03551582	eng-30-03551582-n	
n03552449	eng-30-03552449-n	
n03553019	eng-30-03553019-n	
n03553248	eng-30-03553248-n	H-bom, waterstofbom
n03553486	eng-30-03553486-n	gravimeter, areometer, hydrometer, vochtweger
n03554460	eng-30-03554460-n	hygrometer, psychrometer, vochtigheidsmeter, vochtmeter
n03555006	eng-30-03555006-n	
n03555564	eng-30-03555564-n	
n03556679	eng-30-03556679-n	
n03556811	eng-30-03556811-n	ijsbreker
n03556992	eng-30-03556992-n	ijsbreker
n03557590	eng-30-03557590-n	ijsmachine
n03557692	eng-30-03557692-n	
n03557840	eng-30-03557840-n	
n03558404	eng-30-03558404-n	schaats
n03558633	eng-30-03558633-n	ijstang
n03558739	eng-30-03558739-n	
n03559999	eng-30-03559999-n	
n03561047	eng-30-03561047-n	
n03561169	eng-30-03561169-n	starter, startknop
n03563200	eng-30-03563200-n	
n03563460	eng-30-03563460-n	
n03563967	eng-30-03563967-n	gereedschap
n03565288	eng-30-03565288-n	
n03565565	eng-30-03565565-n	IED, bermbom
n03565830	eng-30-03565830-n	
n03566193	eng-30-03566193-n	verbrandingsinstallatie, crematieoven, lijkoven, verbrandingsoven, vuilverbranding, vuilverbrandingsoven
n03566555	eng-30-03566555-n	hellingmeter
n03566730	eng-30-03566730-n	hellingmeter
n03567066	eng-30-03567066-n	broedmachine
n03567788	eng-30-03567788-n	
n03568117	eng-30-03568117-n	indicator
n03568818	eng-30-03568818-n	inductieklos
n03569293	eng-30-03569293-n	
n03571280	eng-30-03571280-n	inhalatietoestel, inhalator, inhaler
n03571625	eng-30-03571625-n	inktpot
n03571942	eng-30-03571942-n	
n03572205	eng-30-03572205-n	
n03574243	eng-30-03574243-n	wreefgedeelte, wreef
n03574555	eng-30-03574555-n	
n03574816	eng-30-03574816-n	instrument
n03576215	eng-30-03576215-n	foltertuig, folterwerktuig, marteltuig
n03577090	eng-30-03577090-n	
n03577312	eng-30-03577312-n	planimeter, vlaktemeter
n03577672	eng-30-03577672-n	interceptor
n03578055	eng-30-03578055-n	intercom
n03578656	eng-30-03578656-n	interface, poort
n03579538	eng-30-03579538-n	
n03579982	eng-30-03579982-n	
n03580518	eng-30-03580518-n	
n03583419	eng-30-03583419-n	
n03584254	eng-30-03584254-n	iPod
n03584829	eng-30-03584829-n	strijkijzer
n03585073	eng-30-03585073-n	
n03585778	eng-30-03585778-n	
n03585875	eng-30-03585875-n	strijken, strijkgoed, strijkijzer
n03587205	eng-30-03587205-n	
n03588841	eng-30-03588841-n	bef
n03588951	eng-30-03588951-n	autokrik, dommekracht, krik, vijzel
n03589513	eng-30-03589513-n	
n03589791	eng-30-03589791-n	jas, jack
n03590306	eng-30-03590306-n	kaft
n03590588	eng-30-03590588-n	
n03590841	eng-30-03590841-n	
n03590932	eng-30-03590932-n	roffel
n03592245	eng-30-03592245-n	bajes, bak, cachot, gevang, gevangenhuis, gevangenis, kast, kot, lik, nor, petoet, pot, rijkshotel, strafgevangenis, strafinrichting
n03592773	eng-30-03592773-n	deurpost, deurstijl, post, stijl
n03593122	eng-30-03593122-n	Jam pot
n03593526	eng-30-03593526-n	pot
n03594148	eng-30-03594148-n	spies, spiets, werpspies
n03594523	eng-30-03594523-n	
n03594734	eng-30-03594734-n	jeansbroek, blue jeans, jeans, spijkerbroek
n03594945	eng-30-03594945-n	land Rover
n03595055	eng-30-03595055-n	
n03595264	eng-30-03595264-n	wambuis
n03595409	eng-30-03595409-n	
n03595523	eng-30-03595523-n	
n03595614	eng-30-03595614-n	T-shirt, t-shirt
n03595860	eng-30-03595860-n	jet, straalvliegtuig
n03596285	eng-30-03596285-n	straalmotor
n03596543	eng-30-03596543-n	
n03597916	eng-30-03597916-n	
n03598151	eng-30-03598151-n	fok, fokzeil
n03598299	eng-30-03598299-n	
n03598385	eng-30-03598385-n	
n03598515	eng-30-03598515-n	
n03598783	eng-30-03598783-n	figuurzaag, decoupeerzaag, fineerzaag, fretzaag
n03599486	eng-30-03599486-n	betjah, fietstaxi, riksja
n03600285	eng-30-03600285-n	
n03600977	eng-30-03600977-n	koppeling, verbinding
n03601638	eng-30-03601638-n	aansluiter
n03601840	eng-30-03601840-n	dwarsbalk, legger, rib, schoor, steunbalk, stutbalk, vloerbalk
n03602194	eng-30-03602194-n	
n03602883	eng-30-03602883-n	stuurknuppel, bedieningshendel
n03603442	eng-30-03603442-n	klimrek
n03603594	eng-30-03603594-n	
n03603722	eng-30-03603722-n	kan
n03604156	eng-30-03604156-n	juke-box, jukebox
n03604311	eng-30-03604311-n	
n03604400	eng-30-03604400-n	schort, schortje, overgooier
n03604536	eng-30-03604536-n	
n03604843	eng-30-03604843-n	startkabel
n03605504	eng-30-03605504-n	
n03605598	eng-30-03605598-n	overall
n03605722	eng-30-03605722-n	aansluiting, knooppunt, kruising, kruispunt, snijding, wegkruising
n03605915	eng-30-03605915-n	
n03606106	eng-30-03606106-n	
n03606251	eng-30-03606251-n	antiekwinkel, uitdragerij
n03607029	eng-30-03607029-n	
n03607659	eng-30-03607659-n	
n03607923	eng-30-03607923-n	
n03609235	eng-30-03609235-n	
n03609397	eng-30-03609397-n	kazoo
n03610098	eng-30-03610098-n	Don Jon
n03610418	eng-30-03610418-n	vat
n03610524	eng-30-03610524-n	hondenhok, kennel
n03610682	eng-30-03610682-n	kepie
n03612010	eng-30-03612010-n	kaag, kits
n03612814	eng-30-03612814-n	theeketel, ketel, soepkip, waterketel
n03612965	eng-30-03612965-n	pauken, pauk
n03613294	eng-30-03613294-n	sleutel, toets
n03613592	eng-30-03613592-n	toets, toetsen
n03614007	eng-30-03614007-n	keyboard, klavier, toetsenbord
n03614532	eng-30-03614532-n	
n03614782	eng-30-03614782-n	sleutelgat
n03615300	eng-30-03615300-n	
n03615406	eng-30-03615406-n	legerkledij, kaki
n03615563	eng-30-03615563-n	
n03615655	eng-30-03615655-n	
n03615790	eng-30-03615790-n	
n03616428	eng-30-03616428-n	
n03616979	eng-30-03616979-n	glacé
n03617095	eng-30-03617095-n	oven, pottenbakkersoven
n03617312	eng-30-03617312-n	kilt
n03617480	eng-30-03617480-n	kimono
n03618101	eng-30-03618101-n	
n03618982	eng-30-03618982-n	kerk
n03619050	eng-30-03619050-n	
n03619196	eng-30-03619196-n	
n03619275	eng-30-03619275-n	
n03619396	eng-30-03619396-n	bouwpakket
n03619650	eng-30-03619650-n	
n03619890	eng-30-03619890-n	keuken, kookgelegenheid
n03620052	eng-30-03620052-n	
n03620967	eng-30-03620967-n	keukentafel
n03621049	eng-30-03621049-n	
n03621377	eng-30-03621377-n	keukengarnituur, keukengereedschap, keukengerei, kookgerei
n03622058	eng-30-03622058-n	
n03622526	eng-30-03622526-n	
n03622839	eng-30-03622839-n	
n03622931	eng-30-03622931-n	
n03623198	eng-30-03623198-n	
n03623338	eng-30-03623338-n	
n03623556	eng-30-03623556-n	mes
n03624134	eng-30-03624134-n	
n03624400	eng-30-03624400-n	
n03625355	eng-30-03625355-n	
n03625539	eng-30-03625539-n	breimachine
n03625646	eng-30-03625646-n	naald
n03625943	eng-30-03625943-n	gebreide artikelen
n03626115	eng-30-03626115-n	knobbel
n03626760	eng-30-03626760-n	
n03627232	eng-30-03627232-n	
n03627954	eng-30-03627954-n	
n03628215	eng-30-03628215-n	
n03628511	eng-30-03628511-n	
n03628728	eng-30-03628728-n	Creese
n03629100	eng-30-03629100-n	
n03629231	eng-30-03629231-n	kurta
n03629520	eng-30-03629520-n	kylix
n03630383	eng-30-03630383-n	
n03631177	eng-30-03631177-n	kant
n03631922	eng-30-03631922-n	
n03632100	eng-30-03632100-n	
n03632577	eng-30-03632577-n	
n03632729	eng-30-03632729-n	
n03633091	eng-30-03633091-n	sauslepel, soeplepel, juslepel, opscheplepel
n03634034	eng-30-03634034-n	paalwoning
n03635032	eng-30-03635032-n	
n03635330	eng-30-03635330-n	lamé
n03635668	eng-30-03635668-n	laminaat
n03636248	eng-30-03636248-n	lamp, licht, lichtje
n03636649	eng-30-03636649-n	olielamp, lamp
n03637181	eng-30-03637181-n	lantaarnpaal, lichtmast
n03637318	eng-30-03637318-n	lampekap, lampenkap
n03637898	eng-30-03637898-n	
n03638180	eng-30-03638180-n	
n03639497	eng-30-03639497-n	vaste lijn
n03640850	eng-30-03640850-n	lanoline, schapensmeer, schapesmeer, wolvet
n03640988	eng-30-03640988-n	lantaarn
n03641569	eng-30-03641569-n	
n03642444	eng-30-03642444-n	revers
n03642806	eng-30-03642806-n	laptop, notebook, schootcomputer
n03643149	eng-30-03643149-n	keelspiegel
n03643253	eng-30-03643253-n	laser
n03644378	eng-30-03644378-n	lasso
n03644858	eng-30-03644858-n	kruisboog, klink, deurknip
n03645011	eng-30-03645011-n	
n03645577	eng-30-03645577-n	
n03646020	eng-30-03646020-n	plantemelk, plantenmelk
n03646296	eng-30-03646296-n	draaibank, schaafbank
n03646916	eng-30-03646916-n	lijstwerk, traliewerk, latwerk, vakwerk
n03647520	eng-30-03647520-n	lanceerinrichting, raketinstallatie
n03648219	eng-30-03648219-n	was, wasgoed
n03648431	eng-30-03648431-n	
n03649674	eng-30-03649674-n	
n03649797	eng-30-03649797-n	
n03649909	eng-30-03649909-n	maaier, grasmaaimachine, grasmaaier
n03650551	eng-30-03650551-n	
n03651388	eng-30-03651388-n	
n03652389	eng-30-03652389-n	bladveer
n03652729	eng-30-03652729-n	afdak
n03652932	eng-30-03652932-n	lijn
n03653110	eng-30-03653110-n	imitatieleer, kunstleder, kunstleer, namaakleer, simileder, skai
n03653220	eng-30-03653220-n	
n03653740	eng-30-03653740-n	
n03653833	eng-30-03653833-n	
n03653975	eng-30-03653975-n	
n03654576	eng-30-03654576-n	broekspijp, pijp
n03654826	eng-30-03654826-n	been, poot
n03655072	eng-30-03655072-n	legging
n03655720	eng-30-03655720-n	vrijetijdskleding
n03656484	eng-30-03656484-n	lens, lenzenstelsel
n03656957	eng-30-03656957-n	
n03657121	eng-30-03657121-n	lensklep, lenskap, oogschelp
n03657511	eng-30-03657511-n	gympak
n03658185	eng-30-03658185-n	briefopener, papiermes, vouwbeen
n03658635	eng-30-03658635-n	
n03658858	eng-30-03658858-n	waterpas
n03659292	eng-30-03659292-n	hefboom, trede
n03659809	eng-30-03659809-n	
n03659950	eng-30-03659950-n	
n03660562	eng-30-03660562-n	
n03660909	eng-30-03660909-n	bibliotheek
n03661043	eng-30-03661043-n	boekerij, bibliotheek
n03661340	eng-30-03661340-n	deksel, lid
n03662719	eng-30-03662719-n	
n03662887	eng-30-03662887-n	reddingsvest, zwemvest
n03663433	eng-30-03663433-n	
n03663531	eng-30-03663531-n	
n03664159	eng-30-03664159-n	
n03664675	eng-30-03664675-n	
n03665366	eng-30-03665366-n	verlichting
n03665924	eng-30-03665924-n	peer, gloeilamp
n03666591	eng-30-03666591-n	vuurtje, aansteker
n03666917	eng-30-03666917-n	
n03667235	eng-30-03667235-n	lichtinstallatie
n03667552	eng-30-03667552-n	
n03667664	eng-30-03667664-n	belichtingsmeter, lichtmeter, luxmeter
n03667829	eng-30-03667829-n	
n03668067	eng-30-03668067-n	bliksemafleider
n03668279	eng-30-03668279-n	lichtpen
n03668488	eng-30-03668488-n	
n03669886	eng-30-03669886-n	limiter
n03670208	eng-30-03670208-n	limo, limousin, limousine
n03671914	eng-30-03671914-n	liniaire deeltjesversneller
n03672521	eng-30-03672521-n	doek, lijnwaad, linnen, linnengoed
n03672827	eng-30-03672827-n	line-in-a-time_printer
n03673450	eng-30-03673450-n	lingerie
n03673767	eng-30-03673767-n	
n03674270	eng-30-03674270-n	
n03674440	eng-30-03674440-n	
n03674842	eng-30-03674842-n	
n03676087	eng-30-03676087-n	
n03676483	eng-30-03676483-n	lippenrood, lippenstift
n03676623	eng-30-03676623-n	likeurglaasje
n03677682	eng-30-03677682-n	
n03678558	eng-30-03678558-n	
n03678729	eng-30-03678729-n	
n03679384	eng-30-03679384-n	vertrekken, woongedeelte
n03679712	eng-30-03679712-n	living, zitkamer, woonvertrek, huiskamer, woonkamer
n03680355	eng-30-03680355-n	leegloper
n03680512	eng-30-03680512-n	
n03680734	eng-30-03680734-n	
n03680858	eng-30-03680858-n	
n03680942	eng-30-03680942-n	boemeltje, boemeltrein, lokaaltje, lokaaltrein, omnibus, stoptrein
