key	wordnet_id	synonyms	provenance
n02327656	eng-30-02327656-n	poolhaas	odwn
n02327842	eng-30-02327842-n	sneeuwschoenhaas, sneeuwschoen konijn, variërend haas, Lepus americanus	google_translate
n02328150	eng-30-02328150-n	Angora, Angora konijn	google_translate
n02328429	eng-30-02328429-n	pika, muis haas, rotskonijn, konijn, konijn	google_translate
n02329401	eng-30-02329401-n	knaagdier	odwn
n02330245	eng-30-02330245-n	muisje, muis	odwn
n02331046	eng-30-02331046-n	bruine rat, rat	odwn
n02331309	eng-30-02331309-n	pocket rat	google_translate
n02332156	eng-30-02332156-n	huismuis	odwn
n02332447	eng-30-02332447-n	veldmuis, Micromyx minutus	google_translate
n02332755	eng-30-02332755-n	veldmuis, veldmuis	google_translate
n02333546	eng-30-02333546-n	bruine rat, rioolrat	odwn
n02333909	eng-30-02333909-n	zwarte rat	odwn
n02334201	eng-30-02334201-n	bandicoot rat, Mol Rat	google_translate
n02336011	eng-30-02336011-n	New World muis	google_translate
n02336641	eng-30-02336641-n	bosmuis	odwn
n02338145	eng-30-02338145-n	muskusrat, bisamrat	odwn
n02338901	eng-30-02338901-n	hout rat, wood-rat	google_translate
n02339376	eng-30-02339376-n	veldmuis, woelmuizen	odwn
n02339922	eng-30-02339922-n	packrat, pakrat, trade rat, bushytail Woodrat, Neotoma cinerea	google_translate
n02341288	eng-30-02341288-n	weideveldmuis, veldmuis, Microtus pennsylvaticus	google_translate
n02341475	eng-30-02341475-n	waterrat, Richardson vole, Microtus richardsoni	google_translate
n02341974	eng-30-02341974-n	waterrat, waterrat, Arvicola amphibius	google_translate
n02342885	eng-30-02342885-n	hamster	odwn
n02343058	eng-30-02343058-n	Eurasian hamster, Cricetus cricetus	google_translate
n02343320	eng-30-02343320-n	goudhamster	odwn
n02343772	eng-30-02343772-n	gerbil	odwn
n02344528	eng-30-02344528-n	lemming	odwn
n02346627	eng-30-02346627-n	egel, mol, stekelvarken	odwn
n02350989	eng-30-02350989-n	springen muis	google_translate
n02351870	eng-30-02351870-n	jerboa's	odwn
n02352591	eng-30-02352591-n	relmuis, hazelmuis, slaapmuis	odwn
n02355227	eng-30-02355227-n	eekhoorn, hamsteraar	odwn
n02355477	eng-30-02355477-n	eekhoorn boom	google_translate
n02356381	eng-30-02356381-n	oostelijke grijze eekhoorn, oostelijke grijze eekhoorn, cat eekhoorn, carolinensis Sciurus	google_translate
n02356612	eng-30-02356612-n	westelijke grijze eekhoorn, westelijke grijze eekhoorn, Sciurus griseus	google_translate
n02356798	eng-30-02356798-n	vos eekhoorn, oostelijk eekhoorn vos, Sciurus Niger	google_translate
n02356977	eng-30-02356977-n	zwarte eekhoorn	google_translate
n02357111	eng-30-02357111-n	rode eekhoorn, cat eekhoorn, vulgaris Sciurus	google_translate
n02357401	eng-30-02357401-n	Amerikaanse rode eekhoorn, sparren eekhoorn, rode eekhoorn, sciurus hudsonicus, Tamiasciurus hudsonicus	google_translate
n02357585	eng-30-02357585-n	chickeree, douglaseekhoorn, Tamiasciurus douglasi	google_translate
n02357911	eng-30-02357911-n	antilope eekhoorn, whitetail eekhoorn antilope, antilope chipmunk, citellus leucurus	google_translate
n02358091	eng-30-02358091-n	grond eekhoorn, gopher, spermophile	google_translate
n02358390	eng-30-02358390-n	bedekte grondeekhoorn, citellus lateralis	google_translate
n02358584	eng-30-02358584-n	suslik, souslik, citellus citellus	google_translate
n02358712	eng-30-02358712-n	Flickertail, Richardson grondeekhoorn, citellus richardsoni	google_translate
n02358890	eng-30-02358890-n	rotseekhoorn, citellus variegatus	google_translate
n02359047	eng-30-02359047-n	Arctic grondeekhoorn, parka eekhoorn, citellus parryi	google_translate
n02359324	eng-30-02359324-n	prairiehond	odwn
n02359915	eng-30-02359915-n	Oost-chipmunk, hackee, gestreepte eekhoorn, grond eekhoorn, Tamias striatus	google_translate
n02360282	eng-30-02360282-n	wangzakeekhoorn	odwn
n02360781	eng-30-02360781-n	American vliegende eekhoorn	google_translate
n02361337	eng-30-02361337-n	marmot	odwn
n02361587	eng-30-02361587-n	bosmarmot	odwn
n02361706	eng-30-02361706-n	grijswitte marmot, fluiter, fluiten marmot, Marmota caligata	google_translate
n02361850	eng-30-02361850-n	Yellowbelly marmot, rockchuck, marmotaflaviventris	google_translate
n02363005	eng-30-02363005-n	bever	odwn
n02364520	eng-30-02364520-n	cavia	odwn
n02364673	eng-30-02364673-n	guinees biggetje	odwn
n02364840	eng-30-02364840-n	aperea, wilde cavia, Cavia rood	google_translate
n02365108	eng-30-02365108-n	mara, Dolichotis patagonum	google_translate
n02365480	eng-30-02365480-n	capibara	odwn
n02366002	eng-30-02366002-n	agoeti	odwn
n02366959	eng-30-02366959-n	beverrat	odwn
n02367492	eng-30-02367492-n	chinchilla	odwn
n02368116	eng-30-02368116-n	viscacha, chinchillon, Lagostomus maximus	google_translate
n02368399	eng-30-02368399-n	abrocome, chinchillaratten, rat chinchilla	google_translate
n02368821	eng-30-02368821-n	Mol Rat	google_translate
n02369293	eng-30-02369293-n	Mol Rat	google_translate
n02370525	eng-30-02370525-n	Ungulata	google_translate
n02370806	eng-30-02370806-n	hoefdieren	odwn
n02372584	eng-30-02372584-n	hyrax, konijn, konijn, dassie, das	google_translate
n02373336	eng-30-02373336-n	Onevenhoevigen, perissodactyl, perissodactyl zoogdier	google_translate
n02374149	eng-30-02374149-n	paardachtigen	odwn
n02374451	eng-30-02374451-n	paard, peerd, ros, viervoeter	odwn
n02375302	eng-30-02375302-n	roodbont	google_translate
n02375757	eng-30-02375757-n	gee-gee	google_translate
n02376542	eng-30-02376542-n	veulen	odwn
n02376679	eng-30-02376679-n	merrieveulen	odwn
n02376791	eng-30-02376791-n	hengstveulen	odwn
n02376918	eng-30-02376918-n	mannelijk paard	google_translate
n02377181	eng-30-02377181-n	dekhengst, hengst	odwn
n02377388	eng-30-02377388-n	Onzevader, ruin	odwn
n02377480	eng-30-02377480-n	merrie	odwn
n02377703	eng-30-02377703-n	rijpaard	odwn
n02378149	eng-30-02378149-n	opnieuw monteren	google_translate
n02378415	eng-30-02378415-n	krijgspaard	odwn
n02378969	eng-30-02378969-n	houwen	google_translate
n02379081	eng-30-02379081-n	cow pony	google_translate
n02379183	eng-30-02379183-n	kwart paard	google_translate
n02379329	eng-30-02379329-n	Morgan	google_translate
n02379430	eng-30-02379430-n	Tennessee walker, Lopen van Tennessee Paard, het lopen paard, Plantation lopen paard	google_translate
n02379630	eng-30-02379630-n	Amerikaanse zadel paard	google_translate
n02379743	eng-30-02379743-n	Appaloosa	google_translate
n02379908	eng-30-02379908-n	Arabisch, Arabisch	google_translate
n02380052	eng-30-02380052-n	Lippizan, lipizzan, Lippizaner	google_translate
n02380335	eng-30-02380335-n	pony	google_translate
n02380464	eng-30-02380464-n	poloponey	google_translate
n02380583	eng-30-02380583-n	mustang	google_translate
n02381004	eng-30-02381004-n	boksvel	google_translate
n02381261	eng-30-02381261-n	manen	google_translate
n02381364	eng-30-02381364-n	grijs, grijs	google_translate
n02381460	eng-30-02381460-n	wild paard	google_translate
n02382039	eng-30-02382039-n	cayuse, Indian pony	google_translate
n02382132	eng-30-02382132-n	houwen	google_translate
n02382204	eng-30-02382204-n	negge	odwn
n02382338	eng-30-02382338-n	ploegpaard, ploegpaard	google_translate
n02382437	eng-30-02382437-n	pony	odwn
n02382635	eng-30-02382635-n	Shetland pony	google_translate
n02382750	eng-30-02382750-n	Welsh pony	google_translate
n02382850	eng-30-02382850-n	Exmoor	google_translate
n02382948	eng-30-02382948-n	koerspaard, renpaard	odwn
n02383231	eng-30-02383231-n	volbloed	google_translate
n02384741	eng-30-02384741-n	steeplechaser	google_translate
n02385002	eng-30-02385002-n	afwerker	google_translate
n02385214	eng-30-02385214-n	eenjarig	google_translate
n02386014	eng-30-02386014-n	tuigpaard	google_translate
n02386141	eng-30-02386141-n	maïskolf	google_translate
n02386224	eng-30-02386224-n	rijpaard	google_translate
n02386310	eng-30-02386310-n	werkpaard	google_translate
n02386496	eng-30-02386496-n	trekpaard	odwn
n02386853	eng-30-02386853-n	carthorse, trekpaard, drayhorse	google_translate
n02386968	eng-30-02386968-n	Clydesdale	google_translate
n02387093	eng-30-02387093-n	Percheron	google_translate
n02387254	eng-30-02387254-n	werkerpaard	odwn
n02387346	eng-30-02387346-n	graafschap, graafschappaard	google_translate
n02387722	eng-30-02387722-n	bericht paard, post-horse, poster	google_translate
n02387887	eng-30-02387887-n	coach paard	google_translate
n02388143	eng-30-02388143-n	gangmaker, pacemaker, gangmaker	google_translate
n02388276	eng-30-02388276-n	dravend paard, draver	google_translate
n02388735	eng-30-02388735-n	kastanje	google_translate
n02388832	eng-30-02388832-n	leverkastanje	google_translate
n02388917	eng-30-02388917-n	baai	google_translate
n02389026	eng-30-02389026-n	zuring	google_translate
n02389128	eng-30-02389128-n	palomino	google_translate
n02389261	eng-30-02389261-n	pinto	google_translate
n02389346	eng-30-02389346-n	ezel	google_translate
n02389559	eng-30-02389559-n	ezel, steenezel	odwn
n02389943	eng-30-02389943-n	ezel	odwn
n02390015	eng-30-02390015-n	Spaanse ras van kleine paarden, loopkraan	odwn
n02390101	eng-30-02390101-n	muildier, muilezel	odwn
n02390258	eng-30-02390258-n	muilezel	odwn
n02390454	eng-30-02390454-n	wilde ezel	google_translate
n02391049	eng-30-02391049-n	zebra	odwn
n02391234	eng-30-02391234-n	gemeenschappelijke zebra, Burchell zebra, Equus Burchelli	google_translate
n02391373	eng-30-02391373-n	bergzebra, Equus zebra zebra	google_translate
n02391508	eng-30-02391508-n	Grevyzebra, Equus grevyi	google_translate
n02391994	eng-30-02391994-n	neushoorn, rinoceros	odwn
n02392434	eng-30-02392434-n	Indische neushoorn, Rhinoceros unicornis	google_translate
n02392824	eng-30-02392824-n	witte neushoorn, Ceratotherium simum, diceros simus	google_translate
n02393161	eng-30-02393161-n	zwarte neushoorn	odwn
n02393580	eng-30-02393580-n	tapir	odwn
n02394477	eng-30-02394477-n	evenhoevige niet-gedomesticeerde, artiodactyl, artiodactyl zoogdier	google_translate
n02395003	eng-30-02395003-n	varken, smeerlap	odwn
n02395406	eng-30-02395406-n	krulstaart, varken, zwijn	odwn
n02395694	eng-30-02395694-n	Shoat, big	odwn
n02396014	eng-30-02396014-n	mannetjesvarken	odwn
n02396088	eng-30-02396088-n	zeug, zaaien	odwn
n02396427	eng-30-02396427-n	everzwijn	odwn
n02396796	eng-30-02396796-n	babirusa, babiroussa, babirussa, Babyrousa babyrussa	google_translate
n02397096	eng-30-02397096-n	wrattenzwijn, knobbelzwijn	odwn
n02397529	eng-30-02397529-n	pekari	odwn
n02398521	eng-30-02398521-n	nijlpaard	odwn
n02399000	eng-30-02399000-n	herkauwer	odwn
n02401031	eng-30-02401031-n	runderachtigen	odwn
n02402010	eng-30-02402010-n	runderachtigen, rund	odwn
n02402175	eng-30-02402175-n	os, wilde os	google_translate
n02402425	eng-30-02402425-n	vee, beesten, rundvee, runderen	odwn
n02403003	eng-30-02403003-n	os	odwn
n02403231	eng-30-02403231-n	os	odwn
n02403325	eng-30-02403325-n	bul, stier	odwn
n02403454	eng-30-02403454-n	melkkoe	odwn
n02403740	eng-30-02403740-n	koekalf, vaars, vaarskalf	odwn
n02403820	eng-30-02403820-n	os	google_translate
n02404186	eng-30-02404186-n	slachtvee	odwn
n02404432	eng-30-02404432-n	longhorn, Texas Longhorn	google_translate
n02404573	eng-30-02404573-n	Brahman, Brahma, brahmaan, Bos indicus	google_translate
n02405101	eng-30-02405101-n	oeros, wisent	odwn
n02405302	eng-30-02405302-n	jak	odwn
n02405440	eng-30-02405440-n	banteng, banting, tsine, Bos banteng	google_translate
n02405799	eng-30-02405799-n	santa Gertrudis	google_translate
n02405929	eng-30-02405929-n	Aberdeen Angus	odwn
n02406174	eng-30-02406174-n	melker	odwn
n02406432	eng-30-02406432-n	Ayrshire	google_translate
n02406533	eng-30-02406533-n	Brown Swiss	google_translate
n02406647	eng-30-02406647-n	Charolais	google_translate
n02406749	eng-30-02406749-n	Jersey	google_translate
n02406859	eng-30-02406859-n	Devon	google_translate
n02407071	eng-30-02407071-n	Durham, shorthorn	google_translate
n02407172	eng-30-02407172-n	melken shorthorn	google_translate
n02407276	eng-30-02407276-n	Galloway	google_translate
n02407390	eng-30-02407390-n	Friesian, Holstein, Holstein-Friesian	google_translate
n02407521	eng-30-02407521-n	Guernsey	odwn
n02407625	eng-30-02407625-n	Hereford	odwn
n02407763	eng-30-02407763-n	cattalo, Beefalo	google_translate
n02407959	eng-30-02407959-n	buffel	odwn
n02408429	eng-30-02408429-n	karbauw, karbouw, waterbuffel	odwn
n02409038	eng-30-02409038-n	Anoa, anoa	odwn
n02409508	eng-30-02409508-n	Kaapse buffels, Synercus caffer	google_translate
n02409870	eng-30-02409870-n	Aziatische wilde os	google_translate
n02410509	eng-30-02410509-n	wisent, Europese bizon, bizon	odwn
n02410702	eng-30-02410702-n	bizon	odwn
n02410900	eng-30-02410900-n	wisent	odwn
n02411206	eng-30-02411206-n	muskusos	odwn
n02411705	eng-30-02411705-n	schaap	odwn
n02411999	eng-30-02411999-n	ooi	odwn
n02412080	eng-30-02412080-n	ram	odwn
n02412210	eng-30-02412210-n	weer, hamel	odwn
n02412440	eng-30-02412440-n	lam, lammetje	odwn
n02413050	eng-30-02413050-n	zwart schaap	google_translate
n02413131	eng-30-02413131-n	binnenlandse schapen, Ovis aries	google_translate
n02413484	eng-30-02413484-n	Cotswold	google_translate
n02413593	eng-30-02413593-n	Hampshire, Hampshire neer	google_translate
n02413717	eng-30-02413717-n	Lincoln	google_translate
n02413917	eng-30-02413917-n	cheviot	odwn
n02414043	eng-30-02414043-n	Breitschwanz, persianer, karakul	google_translate
n02414209	eng-30-02414209-n	longwool	google_translate
n02414290	eng-30-02414290-n	merino, merino schapen	google_translate
n02414442	eng-30-02414442-n	Rambouillet	google_translate
n02414578	eng-30-02414578-n	wilde schapen	google_translate
n02414763	eng-30-02414763-n	argali, ARGAL, Ovis ammon	google_translate
n02415130	eng-30-02415130-n	urial, Ovis vignei	google_translate
n02415253	eng-30-02415253-n	De schapen van Dall, Dall schapen, witte schapen, Ovis montana dalli	google_translate
n02415435	eng-30-02415435-n	bergschaap	google_translate
n02415577	eng-30-02415577-n	dikhoornschaap	odwn
n02415829	eng-30-02415829-n	moeflon	odwn
n02416104	eng-30-02416104-n	aoudad, Arui, audad, De schapen van Barbarije, maned schapen, Ammotragus lervia	google_translate
n02416519	eng-30-02416519-n	geit	odwn
n02416820	eng-30-02416820-n	kind	google_translate
n02416880	eng-30-02416880-n	bok, geitebok, geitenbok	odwn
n02416964	eng-30-02416964-n	geit	odwn
n02417070	eng-30-02417070-n	binnenlandse geit, Capra hircus	google_translate
n02417534	eng-30-02417534-n	wilde geit	google_translate
n02417663	eng-30-02417663-n	bezoar geit, Pasang, Capra aegagrus	google_translate
n02417785	eng-30-02417785-n	schroefhoorngeit	odwn
n02417914	eng-30-02417914-n	steenbok	odwn
n02418064	eng-30-02418064-n	gems	odwn
n02418465	eng-30-02418465-n	berggeit, Rocky Mountain goat, Oreamnos americanus	google_translate
n02419056	eng-30-02419056-n	serow	google_translate
n02419336	eng-30-02419336-n	berggeit, klipgeit, steengeit	odwn
n02419634	eng-30-02419634-n	takin, gnu geit, Budorcas taxicolor	google_translate
n02419796	eng-30-02419796-n	antilope	odwn
n02420509	eng-30-02420509-n	blackbuck, buck, Antilope cervicapra	google_translate
n02420828	eng-30-02420828-n	gerenuk, Litocranius walleri	google_translate
n02421136	eng-30-02421136-n	addax, nasomaculatus	google_translate
n02421449	eng-30-02421449-n	gnoe	odwn
n02421792	eng-30-02421792-n	dik-dik	google_translate
n02422106	eng-30-02422106-n	hartenbeest	odwn
n02422391	eng-30-02422391-n	SASsaby, helmhoed, Damaliscus lunatus	google_translate
n02422699	eng-30-02422699-n	impala	odwn
n02423022	eng-30-02423022-n	gezelle, gazelle	odwn
n02423218	eng-30-02423218-n	Thomson's gazelle, Gazella thomsoni	google_translate
n02423589	eng-30-02423589-n	gazelle, springbok	odwn
n02424085	eng-30-02424085-n	bongo, Tragelaphus eurycerus, Boocercus eurycerus	google_translate
n02424305	eng-30-02424305-n	koedoe	odwn
n02424695	eng-30-02424695-n	Uitgeruste antilope	google_translate
n02425086	eng-30-02425086-n	bergnyala, Tragelaphus buxtoni	google_translate
n02425532	eng-30-02425532-n	nijlgau, nylghai, nylghau, blauwe stier, Boselaphus tragocamelus	google_translate
n02425887	eng-30-02425887-n	sabelantilopen, Hippotragus niger	google_translate
n02426176	eng-30-02426176-n	saïga	odwn
n02426481	eng-30-02426481-n	Steinbok	odwn
n02426813	eng-30-02426813-n	eland	google_translate
n02427724	eng-30-02427724-n	waterbokken	google_translate
n02428349	eng-30-02428349-n	oryx	odwn
n02428842	eng-30-02428842-n	bos geit, spindle horn, Pseudoryx nghetinhensis	google_translate
n02429456	eng-30-02429456-n	pronghorn, prongbuck, pronghornantilope, Amerikaanse antilope, Antilocapra americana	google_translate
n02430045	eng-30-02430045-n	hert	odwn
n02430830	eng-30-02430830-n	hertenjong, reebruin, hertejong, hindekalf	odwn
n02431122	eng-30-02431122-n	edelhert	odwn
n02431337	eng-30-02431337-n	hertenbok	odwn
n02431441	eng-30-02431441-n	hinde	google_translate
n02431628	eng-30-02431628-n	sambar, sambur, Cervus unicolor	google_translate
n02431785	eng-30-02431785-n	cervus canadensis, eland, Amerikaanse elanden, Cervuselaphus canadensis	google_translate
n02431976	eng-30-02431976-n	Japanse herten, Sika, Cervus Nipon, Cervus Sika	google_translate
n02432291	eng-30-02432291-n	Virginia herten, witte staart, whitetail, witstaarthert, hert met witte staart, Odocoileus Virginianus	google_translate
n02432511	eng-30-02432511-n	muildierhert, burro herten, Odocoileus hemionus	google_translate
n02432983	eng-30-02432983-n	eland	odwn
n02433318	eng-30-02433318-n	damhert	odwn
n02433546	eng-30-02433546-n	ree	odwn
n02433925	eng-30-02433925-n	Caribou, kariboe, rendier	odwn
